Ch1 Amplitude,Ch2 Amplitude,Cluster
1081.872,1218.52063,1
1082.02112,3149.89233,4
1082.06091,2965.38672,4
1082.16638,1223.25635,1
1082.22827,1202.28857,1
1082.25354,3107.0603,4
1082.28918,1177.80774,1
1082.71191,1082.91821,1
1082.7428,1286.28882,1
1082.79272,2973.20044,4
1082.84814,1188.33008,1
1082.85767,1192.99622,1
1083.2655,2915.466,4
1083.60535,1132.66907,1
1083.80359,1181.91943,1
1083.80652,1198.31763,1
1083.9729,1193.5387,1
1084.02808,1184.79956,1
1084.205,1274.55566,1
1084.33777,1244.21021,1
1084.35376,1224.41724,1
1084.42065,1212.96484,1
1084.42322,1166.8125,1
1084.441,3008.78125,4
1084.56409,1096.83484,1
1084.58691,3005.80859,4
1084.62585,1150.56348,1
1084.895,2744.42773,4
1085.0708,3006.524,4
1085.13379,1250.2168,1
1085.13611,1230.80334,1
1085.2063,1094.02441,1
1085.25818,1201.93982,1
1085.44165,1187.7207,1
1085.50012,1076.7821,1
1085.51123,1192.77124,1
1085.5155,3050.40625,4
1085.5282,1110.19458,1
1085.65674,1199.42517,1
1085.91931,1235.14417,1
1086.15674,1180.13159,1
1086.1731,1199.254,1
1086.22437,1251.18518,1
1086.828,1095.94543,1
1086.89185,1162.58948,1
1086.93835,1176.91016,1
1087.008,1110.41028,1
1087.06885,1229.54163,1
1087.09216,1218.08337,1
1087.28064,3020.17529,4
1087.35291,1230.29846,1
1087.54089,1128.21765,1
1087.6012,3087.57153,4
1087.69983,3002.25171,4
1087.89673,1105.53491,1
1088.086,1172.02148,1
1088.14868,1213.75342,1
1088.3,1144.99158,1
1088.31372,1183.027,1
1088.40369,1156.05,1
1088.48523,1180.21912,1
1088.56067,1202.84314,1
1088.64063,1167.94543,1
1088.67651,1149.76453,1
1088.75879,1161.24585,1
1088.78333,2845.86963,4
1088.81506,1132.35828,1
1088.91553,1178.80042,1
1088.95264,1252.4043,1
1089.04,1195.81665,1
1089.05945,1196.538,1
1089.25073,1083.81824,1
1089.59546,2982.07886,4
1089.68433,3100.6106,4
1089.98145,1246.78613,1
1090.08752,1243.45007,1
1090.139,2902.90674,4
1090.249,1085.508,1
1090.30188,1230.745,1
1090.49841,1155.22681,1
1090.69,1158.46692,1
1090.6936,1181.92554,1
1090.72632,1193.97815,1
1090.77112,1204.83789,1
1090.8125,1197.68213,1
1090.86536,1225.20569,1
1091.00378,1276.30054,1
1091.0293,1158.40918,1
1091.19128,1229.47546,1
1091.27429,1162.00122,1
1091.47546,1269.34607,1
1091.81787,1203.27124,1
1091.84961,1180.44141,1
1092.12939,1167.76782,1
1092.31726,1197.70349,1
1092.383,1208.8783,1
1092.43335,1225.755,1
1092.52112,1211.81262,1
1092.70215,2954.19482,4
1092.75952,1140.63477,1
1092.812,2931.533,4
