Ch1 Amplitude,Ch2 Amplitude,Cluster
-228.071838,4135.298,4
-227.6484,3974.35132,4
-227.565689,1153.50061,4
-227.517166,4100.26172,4
-227.246567,4075.9104,4
-226.732117,4179.49756,4
-225.480484,4079.92163,4
-224.676224,975.419739,1
-223.625732,1036.48511,1
-223.339859,3923.38281,4
-223.000031,4167.76,4
-222.972412,3974.946,4
-222.848984,4261.752,4
-222.695374,1028.95264,1
-222.462769,1047.21021,1
-222.378662,972.164063,1
-222.131027,4050.68359,4
-222.051529,4131.03174,4
-221.6263,4068.458,4
-221.59465,1048.71057,1
-221.1998,3894.2793,4
-221.136856,4142.811,4
-220.752884,4094.46,4
-220.318787,1001.54633,1
-220.132339,3975.191,4
-219.949478,3942.14746,4
-219.811935,950.0194,1
-219.621552,4056.27832,4
-218.880234,3925.07129,4
-218.8217,4010.95752,4
-218.812439,3893.85083,4
-218.6808,3986.45581,4
-218.532455,3954.39941,4
-218.332,977.7996,1
-218.003937,4085.53687,4
-217.7645,3871.25073,4
-217.626846,1016.20996,1
-217.470062,3940.61938,4
-217.3731,4095.52661,4
-217.005539,4032.41479,4
-216.8683,3998.17578,4
-216.59317,3746.15137,4
-216.141327,4066.63159,4
-216.127914,4178.535,4
-215.933334,4065.45776,4
-215.825119,3962.4165,4
-215.769287,4058.37744,4
-215.507645,1012.26636,1
-215.4337,3777.503,4
-215.412842,3925.29688,4
-215.3357,3980.42017,4
-215.04837,4137.679,4
-214.969574,3986.796,4
-214.51088,1045.70288,1
-214.44458,3998.55518,4
-214.077072,994.33844,1
-213.601456,3949.0293,4
-213.580215,1019.796,1
-213.482864,3814.46875,4
-213.390991,4049.48584,4
-213.363617,3678.53784,4
-213.178482,4132.50928,4
-213.129822,1009.2652,1
-213.120361,4069.1084,4
-212.622086,3990.87256,4
-212.508316,3978.094,4
-212.2683,3942.39917,4
-212.262939,977.755859,1
-212.219452,3700.4812,4
-212.196381,3820.042,4
-211.991013,4037.65454,4
-211.869766,954.762939,1
-211.713516,4065.665,4
-211.39827,4117.976,4
-211.21701,988.0778,1
-211.095566,4023.1792,4
-210.4504,3777.04663,4
-209.951172,982.9706,1
-209.894012,3788.344,4
-209.8511,982.8718,1
-209.7444,3998.07715,4
-209.53566,3838.967,4
-209.4399,3921.23145,4
-208.748138,982.351257,1
-208.351837,3997.20557,4
-208.314636,1025.84888,1
-208.296951,3935.92285,4
-208.083618,4120.50146,4
-207.8125,1013.25745,1
-206.559158,1070.15894,1
-206.426132,940.8419,1
-206.308655,994.47345,1
-206.104874,1033.19006,1
-206.07457,991.6059,1
-206.072479,3959.75439,4
-205.99025,1000.0755,1
-205.9368,4030.237,4
-205.927811,1026.99341,1
-205.853363,1005.32043,1
-205.810669,3870.02539,4
-205.54512,1000.15887,1
-205.502121,1039.90344,1
-205.48114,3785.972,4
-205.463165,973.4732,1
-205.45076,995.034668,1
-205.399124,938.6608,1
-205.393173,3852.89966,4
-205.388367,4041.07617,4
-205.31311,952.877747,1
-205.14035,3775.167,4
-205.127518,3973.97559,4
-205.074326,966.3837,1
-205.05838,3868.91772,4
-205.053955,3939.08813,4
-205.032532,1002.46838,1
-204.929626,927.823,1
-204.905533,973.8623,1
-204.8691,938.029968,1
-204.847244,3950.011,4
-204.751816,3964.23682,4
-204.742264,1025.14661,1
-204.712753,4263.33643,4
-204.687668,960.8596,1
-204.606354,3916.11743,4
-204.522568,972.7894,1
-204.454575,1004.00574,1
-204.415421,4040.81641,4
-204.39389,1011.13934,1
-204.339111,3942.35229,4
-204.226074,3866.43042,4
-204.192642,3849.932,4
-204.123581,983.148743,1
-204.12352,979.2093,1
-204.1091,3922.32446,4
-204.093292,4049.68359,4
-203.98999,912.1647,1
-203.9792,3843.69824,4
-203.930145,969.9922,1
-203.883835,1000.17828,1
-203.871521,3747.08,4
-203.862122,3933.64185,4
-203.848419,936.458,1
-203.727448,991.4177,1
