Ch1 Amplitude,Ch2 Amplitude,Cluster
1172.9043,550.443665,1
1172.98889,526.096436,1
1173.037,508.108917,1
1173.09961,617.3633,1
1173.11072,566.6308,1
1173.12952,568.3529,1
1173.17517,626.181,1
1173.18079,593.9702,1
1173.18115,601.81,1
1173.23242,604.5371,1
1173.32385,565.660767,1
1173.37268,596.9683,1
1173.38745,567.597534,1
1173.44055,560.135559,1
1173.607,580.028748,1
1173.6438,599.1435,1
1173.657,645.391663,1
1173.69,557.1121,1
1173.86487,600.269043,1
1173.9353,541.062744,1
1174.11584,545.001343,1
1174.15283,545.515442,1
1174.19727,554.9046,1
1174.27393,572.5719,1
1174.37817,580.716064,1
1174.4281,521.786,1
1174.477,513.047852,1
1174.574,547.1443,1
1174.58691,559.9222,1
1174.63,518.481,1
1174.63281,603.8387,1
1174.64063,573.1535,1
1174.69421,566.2715,1
1174.6958,584.4975,1
1174.78357,534.9913,1
1174.82361,537.7263,1
1174.88965,541.839355,1
1174.90894,580.3018,1
1175.06848,578.0005,1
1175.13025,588.156067,1
1175.15259,563.5285,1
1175.26013,601.1397,1
1175.3927,584.017334,1
1175.45337,545.572937,1
1175.45959,585.0103,1
1175.53564,538.033264,1
1175.55933,576.316956,1
1175.61609,557.3634,1
1175.70911,573.6426,1
1175.72009,540.767456,1
1175.72388,617.727539,1
1175.76135,636.9367,1
1175.76233,596.269043,1
1175.88892,569.6138,1
1176.06384,575.2148,1
1176.12585,586.996338,1
1176.22852,595.4942,1
1176.27161,548.3874,1
1176.41406,622.7031,1
1176.41663,636.9513,1
1176.53455,529.59314,1
1176.57,587.8111,1
1176.573,575.3691,1
1176.60352,521.0978,1
1176.60913,603.2896,1
1176.61084,592.699951,1
1176.70825,535.1112,1
1176.775,551.3426,1
1176.90576,530.082947,1
1176.94727,589.636169,1
1176.959,577.6394,1
1176.99585,564.844666,1
1176.99707,562.963135,1
1177.03345,577.3491,1
1177.24146,525.400452,1
1177.27966,535.529541,1
1177.438,531.828064,1
1177.45422,577.8277,1
1177.46643,579.7105,1
1177.469,577.6857,1
1177.49207,574.402466,1
1177.58374,565.806763,1
1177.58972,572.5592,1
1177.621,570.684937,1
1177.64978,635.0393,1
1177.65173,550.382,1
1177.66089,579.182,1
1177.66968,524.0903,1
1177.79346,556.5718,1
1177.81262,557.979858,1
1177.8429,550.3177,1
1177.953,558.9864,1
1177.99268,561.400757,1
1177.99866,551.0988,1
1178.15625,567.9395,1
1178.19592,546.848145,1
1178.23279,590.345459,1
1178.29163,553.6024,1
1178.34412,554.2662,1
1178.38062,608.568237,1
1178.38806,579.569336,1
1178.41931,557.1877,1
1178.43433,573.0553,1
1178.47974,533.457642,1
1178.48035,598.079163,1
1178.50439,563.927856,1
1178.53259,578.195435,1
1178.60388,552.759033,1
1178.64282,526.5161,1
1178.84314,553.1566,1
1178.87061,603.3703,1
1178.88062,531.669067,1
1178.983,584.806152,1
1178.986,548.939,1
1179.01013,578.225,1
1179.01221,553.459351,1
1179.0144,559.281067,1
1179.02686,506.830383,1
1179.18872,590.5876,1
1179.20667,541.216248,1
1179.31787,605.9575,1
1179.325,546.8317,1
1179.327,518.6692,1
1179.32959,620.4087,1
1179.42749,594.4772,1
1179.47681,573.7996,1
1179.58862,523.3187,1
1179.6062,585.478333,1
1179.712,548.6535,1
1179.78064,543.1852,1
1179.83521,521.37085,1
1179.86023,562.651245,1
1179.88086,572.5268,1
1179.89209,568.003235,1
1179.91223,618.2566,1
1180.011,594.2387,1
1180.014,539.163,1
1180.31641,589.929565,1
1180.33691,614.9001,1
1180.38013,549.2279,1
