Ch1 Amplitude,Ch2 Amplitude,Cluster
275.544037,537.6442,1
283.231537,586.783142,1
284.2762,560.8523,1
288.708435,560.098267,1
291.3135,607.3104,1
294.092957,549.84845,1
295.497772,570.5226,1
295.984467,540.9512,1
296.507721,578.511169,1
297.475861,580.8708,1
298.055481,573.3323,1
298.675323,592.5981,1
299.487946,505.190277,1
301.428436,570.8397,1
301.991974,619.2349,1
303.007355,562.9108,1
303.401581,609.2301,1
304.175354,615.3397,1
306.169037,572.1277,1
306.806549,522.941833,1
306.950256,495.7637,1
307.199677,632.83,1
307.447052,629.2372,1
307.5376,531.708435,1
307.62262,507.7127,1
307.7324,579.651245,1
307.812653,622.217163,1
308.017242,570.8894,1
308.107666,558.284,1
308.948242,621.597046,1
309.764984,591.1182,1
310.204346,581.752869,1
310.419922,606.5314,1
310.6853,572.267456,1
310.826,601.2229,1
310.848755,574.600342,1
310.8631,602.124451,1
310.873474,581.693848,1
310.966431,575.3484,1
311.138947,552.000366,1
311.464417,547.938,1
311.531036,574.4294,1
311.644257,596.2408,1
311.783417,612.2489,1
312.0437,614.4895,1
312.138916,557.013367,1
312.174225,510.814819,1
312.510468,575.0858,1
312.567932,581.925842,1
312.7384,589.042236,1
312.770721,531.154663,1
312.783783,584.977234,1
312.864,567.6335,1
313.138824,594.9964,1
313.1746,568.1712,1
313.404968,595.854,1
313.434784,536.2424,1
313.476837,579.4554,1
313.9836,561.798767,1
314.1655,577.7224,1
314.390137,579.760864,1
314.479431,643.0279,1
314.563629,614.615662,1
314.578766,557.9139,1
314.848053,594.256531,1
314.86795,592.4762,1
315.2263,529.664246,1
315.430817,568.6582,1
315.6001,573.672241,1
315.7929,582.376465,1
315.990875,601.891052,1
316.239227,615.6588,1
316.731232,579.8531,1
317.006622,584.165039,1
317.0225,536.8041,1
317.037964,566.369934,1
317.161,643.319336,1
317.295074,555.5535,1
317.34436,553.5524,1
317.433716,603.054749,1
317.5495,590.8107,1
317.8337,596.321167,1
317.839081,565.1835,1
317.857239,602.2229,1
317.879,504.7067,1
318.035675,591.3378,1
318.072052,572.427063,1
318.0777,577.485657,1
318.16,600.8626,1
318.271973,631.069641,1
318.316284,570.277649,1
318.345856,598.6623,1
318.346161,594.9633,1
318.36142,610.5044,1
318.368042,593.1618,1
318.4182,562.8735,1
318.4436,601.3084,1
318.71582,569.2837,1
318.7898,649.6358,1
318.8292,568.3535,1
318.93103,552.4988,1
319.1514,630.903259,1
319.2543,550.1575,1
319.282227,627.9467,1
319.3432,602.6659,1
319.351135,562.3981,1
319.5406,618.6857,1
319.577545,566.230835,1
319.617676,587.187744,1
319.651672,560.676758,1
319.6517,548.472839,1
319.756561,528.934143,1
319.83786,562.6357,1
319.8712,544.747437,1
320.010468,553.4524,1
320.0258,584.381042,1
320.034576,549.15,1
320.1827,562.2479,1
320.56427,621.1527,1
320.564972,506.817352,1
320.717438,626.0935,1
320.764,514.1108,1
320.969635,566.083069,1
321.012665,607.6046,1
321.083862,607.253662,1
321.1114,588.1282,1
321.1647,576.56665,1
321.2943,626.3668,1
321.313049,625.569763,1
321.361877,565.665161,1
321.609253,548.3507,1
321.639648,610.621033,1
321.650635,601.3109,1
321.760468,605.737854,1
321.769958,575.4843,1
321.913635,680.9478,1
321.933319,561.8072,1
322.088837,560.4295,1
322.090363,614.100037,1
322.143219,570.5475,1
322.2222,528.658264,1
322.256348,594.7981,1
322.290558,552.7064,1
322.291779,572.7347,1
322.306244,644.049133,1
322.380066,554.091553,1
322.399353,602.8338,1
322.419556,632.606445,1
322.5093,551.933655,1
322.578125,574.9865,1
322.5914,557.014343,1
322.6493,604.3399,1
322.669647,552.0568,1
322.6952,567.310669,1
322.7232,659.256653,1
322.7257,561.269653,1
322.731781,576.83606,1
322.7718,565.3139,1
322.8451,583.541565,1
322.869537,576.0827,1
322.994171,578.16925,1
323.021667,567.109,1
323.056335,575.283936,1
323.0797,504.868317,1
323.104584,587.235352,1
323.194275,539.89,1
323.204651,638.9866,1
323.24408,601.3305,1
323.276672,567.5486,1
323.314575,561.1216,1
323.3511,594.7177,1
323.3896,601.5971,1
323.404083,578.6548,1
323.464142,593.1693,1
323.480621,580.2055,1
323.55365,594.6473,1
323.561279,524.4641,1
323.742035,591.097656,1
323.759338,597.5733,1
323.7807,574.225,1
323.792877,552.9103,1
323.837952,600.9821,1
323.864777,558.323,1
323.877228,598.416443,1
323.905182,622.7437,1
323.9159,636.2876,1
323.936951,574.117065,1
324.007538,617.169556,1
324.018555,548.0831,1
324.0379,608.072632,1
324.0678,537.2309,1
324.104248,591.734558,1
324.161835,619.3731,1
324.192535,555.4509,1
324.284668,587.2759,1
324.287781,555.5292,1
324.31778,558.0846,1
324.345154,566.3835,1
324.421478,580.1702,1
324.4252,554.3735,1
324.481049,615.3661,1
324.491943,540.5901,1
324.5658,523.673767,1
324.599731,559.4293,1
324.659973,564.6598,1
