Ch1 Amplitude,Ch2 Amplitude,Cluster
1087.93481,1207.94543,1
1087.96777,1190.29517,1
1087.97229,1111.459,1
1087.97937,1205.75513,1
1088.17053,1213.846,1
1088.41357,1243.60925,1
1088.47388,1261.03833,1
1088.935,1150.4165,1
1089.10571,2891.625,4
1089.11768,1200.28467,1
1089.4137,1232.96619,1
1089.4668,1093.6748,1
1089.566,1139.44922,1
1089.71729,3022.91528,4
1089.83484,1168.45764,1
1089.91748,1135.57068,1
1090.037,1152.36584,1
1090.05408,1245.9425,1
1090.20056,1288.14551,1
1090.25378,1240.14893,1
1090.348,1204.162,1
1090.4447,1156.58582,1
1090.6842,1212.25427,1
1090.68652,1238.44543,1
1090.84521,1263.04761,1
1091.01892,1139.351,1
1091.11719,2994.40112,4
1091.32031,1200.64673,1
1091.42249,1263.88489,1
1091.43408,1218.5968,1
1091.57,2948.18018,4
1091.76367,1217.14087,1
1091.90723,1256.13953,1
1091.9386,1217.51233,1
1092.11536,1229.23425,1
1092.22766,1162.15857,1
1092.65955,1214.72473,1
1092.69641,1161.642,1
1092.76563,1265.53455,1
1092.81152,1241.64014,1
1092.846,1160.46826,1
1093.24121,1060.68518,1
1093.24133,1104.86316,1
1093.3949,1219.444,1
1093.41931,2949.69458,4
1093.5249,1276.54431,1
1093.65283,1201.6228,1
1093.81067,1253.77991,1
1093.874,1229.819,1
1094.02991,1180.68164,1
1094.04553,1210.95081,1
1094.20776,1219.05408,1
1094.22083,3027.09351,4
1094.27747,1189.40125,1
1094.30518,1156.56055,1
1094.39844,1198.00464,1
1094.52161,1026.04932,1
1094.52161,3049.912,4
1094.76489,1223.58167,1
1094.94055,1207.35107,1
1094.973,1177.82959,1
1095.09509,1176.89771,1
1095.12207,1166.07483,1
1095.18262,1211.98364,1
1095.18713,1177.47925,1
1095.38147,1179.32349,1
1095.59,1221.69373,1
1095.6958,1193.71643,1
1095.72974,1239.85327,1
1095.7301,1218.8429,1
1096.00378,1210.574,1
1096.19348,1157.23328,1
1096.21118,1220.32288,1
1096.24023,3046.0686,4
1096.2467,1186.86133,1
1096.36792,1156.947,1
1096.3728,3039.29321,4
1096.42957,1200.9989,1
1096.4303,1148.95984,1
1096.45618,1100.31348,1
1096.529,1218.93884,1
1096.81372,1206.78711,1
1096.86572,1211.15625,1
1096.98071,1199.50342,1
1096.99854,1172.78662,1
1097.007,1166.41187,1
1097.03137,1156.69128,1
1097.23083,3036.32764,4
1097.246,1072.905,1
1097.47827,1166.23413,1
1097.48035,1169.87524,1
1097.48877,1200.41138,1
1097.6062,1188.841,1
1097.612,1130.82275,1
1097.64307,1190.84558,1
1097.64441,1231.617,1
1097.84534,1217.17676,1
1097.97546,1247.5835,1
1097.99512,1201.37537,1
1098.04883,1200.41919,1
1098.1073,1217.31958,1
1098.16077,1182.35364,1
1098.35913,1213.527,1
1098.3623,2890.54126,4
1098.41785,1135.342,1
1098.598,1220.93787,1
1098.67712,1196.44067,1
1098.74915,1095.76782,1
1098.95422,1203.78113,1
1098.96851,1176.30835,1
1098.9873,1214.86328,1
1099.06934,1232.36084,1
1099.26746,1158.2804,1
1099.3291,1203.19092,1
1099.33289,1173.58728,1
1099.36523,1189.12671,1
1099.38721,1168.999,1
1099.51343,3029.218,4
1099.52576,1174.31458,1
1099.52942,1200.69373,1
1099.564,1227.42615,1
1099.58813,1090.33057,1
1099.58984,1182.5592,1
1099.63855,1226.7522,1
1099.66479,1246.6333,1
1099.684,3084.93286,4
1099.69336,1134.41272,1
1099.74475,1215.95044,1
1099.75854,1169.40747,1
1099.76062,1161.93945,1
1099.77649,1185.44666,1
1099.85657,1036.09583,1
1099.92664,1167.39478,1
1100.24011,1180.1781,1
1100.3197,1131.23511,1
1100.37744,1219.478,1
1100.38647,1184.59949,1
1100.413,1263.81885,1
1100.50342,1229.39917,1
1100.51709,1247.65479,1
1100.54077,1196.335,1
1100.58569,1187.47351,1
1100.63635,1175.1062,1
1100.67651,1239.29114,1
1100.70715,1208.55273,1
1100.81873,1162.75146,1
1100.90137,1133.85229,1
1100.979,1154.31628,1
1100.99683,3133.09448,4
1101.06909,1220.77881,1
1101.07422,2786.213,4
1101.13013,1180.4198,1
1101.20813,1162.47852,1
1101.3429,1235.00073,1
1101.3501,1114.011,1
1101.35181,1223.46521,1
1101.36426,1224.0321,1
1101.43835,1105.13269,1
1101.4657,1170.83655,1
1101.46948,1182.67163,1
1101.47083,1080.24915,1
1101.53113,1184.0802,1
1101.63208,1244.982,1
1101.7395,1210.842,1
1101.84839,1112.11865,1
1101.88123,1166.2583,1
1102.01892,1125.87891,1
1102.16309,1170.844,1
1102.22131,3055.3916,4
1102.24963,1161.19971,1
1102.26575,1224.58069,1
1102.30737,1149.29626,1
1102.34656,1184.8833,1
1102.36462,1240.42749,1
1102.5365,1223.79443,1
1102.57593,1203.869,1
