Ch1 Amplitude,Ch2 Amplitude,Cluster
1149.4729,1241.65552,1
1149.65173,1234.65137,1
1149.755,1173.08826,1
1149.816,1206.59631,1
1149.89514,1311.94751,1
1149.94885,1303.51941,1
1149.96838,1159.19482,1
1150.02881,1243.64709,1
1150.04529,1227.72937,1
1150.25134,1229.4126,1
1150.38,1188.86414,1
1150.39441,1218.502,1
1150.42053,1266.2074,1
1150.42432,1213.83679,1
1150.42651,1235.79846,1
1150.62024,1150.39392,1
1150.66553,1180.1676,1
1150.904,1088.95093,1
1150.92444,1085.12561,1
1150.93518,1213.12292,1
1150.971,1147.81189,1
1151.0072,1145.72546,1
1151.00977,1242.70459,1
1151.11743,1149.92358,1
1151.15942,1183.91016,1
1151.17981,1202.3905,1
1151.19177,1219.88086,1
1151.20813,1164.84351,1
1151.27356,1159.56836,1
1151.27759,1217.75488,1
1151.32886,1154.12878,1
1151.33118,1290.68274,1
1151.42566,1284.87817,1
1151.46545,1249.07446,1
1151.56482,1222.5907,1
1151.67249,1231.39575,1
1151.72644,1309.05164,1
1151.761,1225.75525,1
1151.9541,1256.47058,1
1152.00488,1227.46008,1
1152.03149,1243.08325,1
1152.07214,1217.524,1
1152.08264,1214.64026,1
1152.09106,1131.14575,1
1152.11438,1194.984,1
1152.14673,1145.776,1
1152.15649,1155.62964,1
1152.22717,1190.07861,1
1152.24084,1204.74243,1
1152.44714,1200.06567,1
1152.44751,1218.96436,1
1152.49048,1193.3844,1
1152.49719,1260.30408,1
1152.53931,1193.51831,1
1152.55493,1240.77759,1
1152.614,1209.78259,1
1152.6272,1193.85193,1
1152.8938,1256.03772,1
1153.10376,1205.046,1
1153.21472,1177.623,1
1153.22388,1163.49121,1
1153.22485,1163.34985,1
1153.267,1170.10449,1
1153.45752,1248.92773,1
1153.51636,1316.35645,1
1153.5769,1173.50012,1
1153.60278,1206.32593,1
1153.65308,1282.84619,1
1153.71338,1233.09875,1
1153.71729,1219.848,1
1153.7793,1199.80457,1
1153.79419,1232.94543,1
1153.88342,1113.51343,1
1153.956,1235.04321,1
1154.042,1273.55029,1
1154.10461,1178.64258,1
1154.24414,1272.23047,1
1154.25708,1227.382,1
1154.30176,1232.19958,1
1154.38647,1122.23755,1
1154.38953,1269.285,1
1154.41907,1301.25146,1
1154.44092,1207.12573,1
1154.45544,1266.80286,1
1154.45862,1223.64734,1
1154.54382,1205.30811,1
1154.57349,1269.58875,1
1154.67969,1181.73877,1
1154.81506,1200.43628,1
1154.83557,1145.99524,1
1154.84814,1163.9519,1
1154.851,1175.60718,1
1154.97607,1208.56506,1
1155.00732,1228.66248,1
1155.03442,1288.90955,1
1155.1582,1161.40112,1
1155.223,1264.90771,1
1155.22791,1218.05164,1
1155.318,1118.74524,1
1155.3656,1271.58765,1
1155.38867,1240.54639,1
1155.39966,1185.34387,1
1155.42529,1191.22961,1
1155.54968,1223.03674,1
1155.73682,1252.18176,1
1155.77515,1290.94177,1
1155.77686,1234.14514,1
1155.89331,1225.01135,1
1156.04248,1167.53918,1
1156.06506,1170.891,1
1156.1084,1191.51306,1
1156.17212,1269.62927,1
1156.17261,1235.8772,1
1156.26453,1209.34,1
1156.32019,1234.09155,1
1156.353,1161.922,1
1156.46545,1297.13843,1
1156.47266,1151.72412,1
1156.48889,1309.20679,1
1156.50208,1181.20264,1
1156.50342,1212.247,1
1156.53845,1168.7627,1
1156.594,1260.13123,1
1156.67578,1284.04541,1
1156.73511,1198.002,1
1156.76428,1183.62317,1
1156.77466,1229.357,1
1156.79907,1202.07324,1
1156.82336,1204.52368,1
1156.88879,1193.9939,1
1157.06531,1208.41235,1
1157.08252,1274.59424,1
1157.08765,1240.999,1
1157.16162,1261.49976,1
1157.18555,1271.06348,1
1157.24146,1243.732,1
1157.2915,1220.45972,1
1157.40186,1258.88159,1
1157.57666,1220.27686,1
1157.61169,1181.19885,1
1157.65149,1195.97546,1
1157.74756,1210.673,1
1157.77563,1212.76257,1
1157.88818,1178.9458,1
1158.20581,1184.34937,1
1158.26636,1277.208,1
1158.2804,1151.06079,1
1158.35852,1241.98328,1
1158.41882,1212.95947,1
1158.44519,1232.65076,1
1158.44751,1152.1814,1
1158.46643,1297.50989,1
1158.53442,1201.11743,1
1158.56128,1240.2948,1
1158.67578,1229.86658,1
1158.68237,1259.47754,1
1158.80225,1233.26135,1
1158.8241,1216.09448,1
1158.94238,1265.838,1
1158.952,1142.28711,1
1158.98022,1257.53992,1
1159.0155,1286.328,1
1159.032,1279.02051,1
1159.08557,1208.54114,1
1159.09985,1189.40222,1
1159.1178,1200.53479,1
1159.1405,1239.65393,1
1159.155,1160.80908,1
1159.168,1299.87366,1
1159.20862,1251.18079,1
1159.28906,1205.518,1
1159.31909,1237.94275,1
1159.32861,1309.50525,1
1159.33691,1272.76062,1
1159.344,1264.15393,1
1159.34558,1205.07166,1
1159.34619,1165.428,1
1159.44348,1221.41809,1
1159.46472,1221.64819,1
1159.46924,1235.2655,1
1159.495,1177.31519,1
1159.552,1267.89258,1
1159.59033,1154.13049,1
1159.61951,1216.233,1
1159.62,1194.33789,1
1159.66577,1228.99683,1
1159.72009,1221.31506,1
1159.841,1243.58069,1
1159.99329,1246.43677,1
1160.03333,1280.15186,1
1160.0658,1229.55237,1
1160.06824,1146.0553,1
1160.08777,1097.40979,1
1160.09387,1278.1355,1
1160.12061,1225.99268,1
1160.14783,1146.49561,1
1160.18066,1228.55237,1
1160.21179,1206.79163,1
1160.21643,1195.167,1
1160.24524,1237.14111,1
1160.26123,1244.24072,1
1160.27026,1225.82581,1
1160.36487,1181.9856,1
1160.36523,1211.44739,1
1160.39734,1175.22229,1
1160.41528,1229.99573,1
1160.51636,1225.95691,1
1160.61548,1263.28125,1
1160.65161,1260.04761,1
1160.668,1193.94434,1
1160.68884,1253.49,1
1160.73486,1320.51868,1
1160.83472,1200.3335,1
1160.84436,1185.36816,1
1160.92554,1261.36987,1
1160.96484,1213.55945,1
1160.97839,1182.35315,1
